load,price,solar,wind,temperature,load_lag_1h,load_roll_24h_mean,price_roll_24h_std,solar_lag_1h,wind_lag_1h,renewables_share,hour,dayofweek
74485.0,62.85,5716.0,10006.0,1.258,74632.0,66109.45833333333,9.857819663318256,4423.0,11292.0,0.21107605558166073,10,1
73963.0,58.63,6374.0,9707.0,1.933,74485.0,66206.66666666667,10.174865157743932,5716.0,10006.0,0.21741952057109637,11,1
72876.0,57.81,6218.0,9297.0,2.321,73963.0,66280.70833333333,10.364087162765523,6374.0,9707.0,0.2128958779296339,12,1
71715.0,57.96,5160.0,8641.0,2.391,72876.0,66354.95833333333,10.519928087041796,6218.0,9297.0,0.19244230635153037,13,1
70644.0,58.04,3056.0,8107.0,1.978,71715.0,66401.625,10.686517028277297,5160.0,8641.0,0.1580176660438254,14,1
69551.0,60.35,993.0,7397.0,0.832,70644.0,66392.54166666667,10.919323119649501,3056.0,8107.0,0.12063090394099293,15,1
72367.0,63.06,42.0,7809.0,-0.114,69551.0,66382.75,11.294093364566427,993.0,7397.0,0.10848867577763345,16,1
73982.0,65.79,0.0,7866.0,-0.487,72367.0,66351.29166666667,11.751413968269075,42.0,7809.0,0.10632315968749155,17,1
72403.0,62.63,0.0,7724.0,-0.811,73982.0,66334.58333333333,11.874055996040566,0.0,7866.0,0.10668066240349157,18,1
68682.0,61.77,0.0,7888.0,-1.161,72403.0,66336.0,11.789273488390307,0.0,7724.0,0.1148481407064442,19,1
65492.0,53.38,0.0,8558.0,-1.58,68682.0,66372.0,11.442493742339657,0.0,7888.0,0.13067244854333354,20,1
62426.0,50.12,0.0,8856.0,-2.047,65492.0,66375.375,11.055835727035378,0.0,8558.0,0.14186396693685324,21,1
58153.0,46.98,0.0,8717.0,-2.401,62426.0,66335.70833333333,10.244028297543522,0.0,8856.0,0.1498976836964559,22,1
55039.0,42.8,0.0,8785.0,-2.633,58153.0,66285.29166666667,9.68875681889347,0.0,8717.0,0.15961409182579625,23,1
53066.0,41.63,0.0,8542.0,-2.825,55039.0,66239.20833333333,9.350173213926954,0.0,8785.0,0.16096935891154412,0,2
52213.0,40.98,0.0,8583.0,-2.993,53066.0,66203.70833333333,9.173596642665354,0.0,8542.0,0.16438434872541322,1,2
52966.0,40.4,0.0,9342.0,-3.129,52213.0,66187.75,9.103571354860994,0.0,8583.0,0.1763772986444134,2,2
54401.0,41.38,0.0,10238.0,-3.211,52966.0,66196.54166666667,8.999253501649937,0.0,9342.0,0.18819506994356722,3,2
57910.0,42.31,0.0,10970.0,-3.293,54401.0,66245.125,8.963405635120628,0.0,10238.0,0.18943187705059575,4,2
64900.0,51.1,0.0,12458.0,-3.371,57910.0,66260.41666666667,8.948487514901604,0.0,10970.0,0.19195685670261942,5,2
70421.0,57.59,20.0,13471.0,-3.403,64900.0,66225.79166666667,8.852004071788418,0.0,12458.0,0.19157637636500477,6,2
72001.0,59.01,1099.0,14206.0,-2.753,70421.0,66173.125,8.74960173006663,20.0,13471.0,0.21256649213205372,7,2
72123.0,53.34,3927.0,13880.0,-1.433,72001.0,66100.45833333333,8.583010423784032,1099.0,14206.0,0.24689766094033802,8,2
72427.0,53.54,6877.0,13369.0,-0.018,72123.0,66008.58333333333,8.279357504565738,3927.0,13880.0,0.27953663688955777,9,2
72889.0,53.32,9108.0,12887.0,1.26,72427.0,65942.08333333333,8.035214344696787,6877.0,13369.0,0.3017602107313861,10,2
72509.0,53.19,10086.0,12473.0,2.261,72889.0,65881.5,7.948103228289129,9108.0,12887.0,0.3111199988966887,11,2
71691.0,52.81,9638.0,11897.0,2.85,72509.0,65832.125,7.877749623492665,10086.0,12473.0,0.3003863804382698,12,2
70148.0,52.93,7730.0,10959.0,2.965,71691.0,65766.83333333333,7.796692152092259,9638.0,11897.0,0.2664224211666762,13,2
69073.0,54.3,4690.0,10804.0,2.457,70148.0,65701.375,7.716768573058891,7730.0,10959.0,0.22431340755432658,14,2
68544.0,56.73,1402.0,11220.0,1.144,69073.0,65659.41666666667,7.586442319376189,4690.0,10804.0,0.18414449112978526,15,2
71681.0,60.27,63.0,11774.0,-0.014,68544.0,65630.83333333333,7.431448597741511,1402.0,11220.0,0.1651344149774696,16,2
73848.0,62.4,0.0,11836.0,-0.425,71681.0,65625.25,7.18636892801713,63.0,11774.0,0.16027515978767198,17,2
72751.0,59.62,0.0,11941.0,-0.721,73848.0,65639.75,7.0146572736429285,0.0,11836.0,0.1641352008907094,18,2
69708.0,55.8,0.0,11490.0,-0.971,72751.0,65682.5,6.744375743289507,0.0,11941.0,0.16483043553107246,19,2
65443.0,50.49,0.0,10722.0,-1.201,69708.0,65680.45833333333,6.735088951781643,0.0,11490.0,0.16383723240071513,20,2
62036.0,49.5,0.0,10296.0,-1.47,65443.0,65664.20833333333,6.741304812847104,0.0,10722.0,0.16596814752724226,21,2
58732.0,46.18,0.0,10317.0,-1.724,62036.0,65688.33333333333,6.765790066015699,0.0,10296.0,0.17566233058639244,22,2
54806.0,46.25,0.0,10575.0,-1.98,58732.0,65678.625,6.611853198415446,0.0,10317.0,0.19295332627814474,23,2
52833.0,45.21,0.0,11251.0,-2.278,54806.0,65668.91666666667,6.417952049875245,0.0,10575.0,0.21295402494652962,0,3
51565.0,41.24,0.0,12074.0,-2.484,52833.0,65641.91666666667,6.399420702383305,0.0,11251.0,0.23415107146320177,1,3
52456.0,38.05,0.0,13459.0,-2.637,51565.0,65620.66666666667,6.593612631648683,0.0,12074.0,0.25657694067408876,2,3
54011.0,37.0,0.0,14978.0,-2.689,52456.0,65604.41666666667,6.938181641666569,0.0,13459.0,0.2773138805058229,3,3
57469.0,39.04,0.0,16425.0,-2.644,54011.0,65586.04166666667,7.152048644888128,0.0,14978.0,0.2858062607666742,4,3
64805.0,48.06,0.0,18641.0,-2.536,57469.0,65582.08333333333,7.1808434645468004,0.0,16425.0,0.2876475580587918,5,3
71589.0,53.29,21.0,20370.0,-2.336,64805.0,65630.75,7.0639915508472,0.0,18641.0,0.28483426224699326,6,3
74118.0,53.04,614.0,21550.0,-1.605,71589.0,65718.95833333333,6.868348956722457,21.0,20370.0,0.2990366712539464,7,3
75336.0,51.98,1960.0,22090.0,-0.428,74118.0,65852.83333333333,6.850778227241541,614.0,21550.0,0.3192364872039928,8,3
76259.0,51.47,3396.0,22077.0,0.712,75336.0,66012.5,6.825049437099108,1960.0,22090.0,0.3340327043365373,9,3
76997.0,46.38,4679.0,22420.0,1.861,76259.0,66183.66666666667,6.847669853865826,3396.0,22077.0,0.3519487772250867,10,3
76499.0,43.24,5291.0,22336.0,2.816,76997.0,66349.91666666667,6.9601859462089175,4679.0,22420.0,0.3611419757121008,11,3
75202.0,42.32,4878.0,22071.0,3.468,76499.0,66496.20833333333,7.091303806347641,5291.0,22336.0,0.35835483098853754,12,3
73631.0,40.75,3747.0,22633.0,3.73,75202.0,66641.33333333333,7.259026352546501,4878.0,22071.0,0.35827301000937106,13,3
72001.0,41.63,2301.0,22881.0,3.519,73631.0,66763.33333333333,7.306663377366822,3747.0,22633.0,0.3497451424285774,14,3
71045.0,41.77,749.0,23462.0,2.954,72001.0,66867.54166666667,7.196261257553521,2301.0,22881.0,0.34078401013442183,15,3
73304.0,51.37,35.0,25031.0,2.467,71045.0,66935.16666666667,6.735303270450204,749.0,23462.0,0.3419458692567936,16,3
75571.0,51.4,0.0,26906.0,2.372,73304.0,67006.95833333333,5.999797581127459,35.0,25031.0,0.35603604557303725,17,3
73333.0,45.75,0.0,28513.0,2.321,75571.0,67031.20833333333,5.352169392886935,0.0,26906.0,0.38881540370638046,18,3
69210.0,46.07,0.0,29552.0,2.162,73333.0,67010.45833333333,4.955093119821077,0.0,28513.0,0.4269903193180176,19,3
65468.0,41.47,0.0,29437.0,1.991,69210.0,67011.5,4.933445675376966,0.0,29552.0,0.4496395185434105,20,3
63423.0,38.71,0.0,28208.0,1.817,65468.0,67069.29166666667,5.045278015494815,0.0,29437.0,0.44475978745880834,21,3
59561.0,33.68,0.0,27783.0,1.707,63423.0,67103.83333333333,5.5460140896522585,0.0,28208.0,0.4664629539463743,22,3
56888.0,32.73,0.0,27088.0,1.573,59561.0,67190.58333333333,6.031124330373158,0.0,27783.0,0.47616369005765713,23,3
54768.0,33.24,0.0,26627.0,1.465,56888.0,67271.20833333333,6.408577585289928,0.0,27088.0,0.4861780601811277,0,4
53814.0,32.57,0.0,26011.0,1.357,54768.0,67364.91666666667,6.77463618735565,0.0,26627.0,0.4833500576058275,1,4
53825.0,31.16,0.0,25515.0,1.238,53814.0,67421.95833333333,7.135442259026316,0.0,26011.0,0.4740362285183465,2,4
54506.0,35.71,0.0,25050.0,1.157,53825.0,67442.58333333333,7.186012971568505,0.0,25515.0,0.45958243129196785,3,4
57243.0,38.99,0.0,24938.0,1.084,54506.0,67433.16666666667,7.18715294058217,0.0,25050.0,0.4356515207099558,4,4
64579.0,45.85,0.0,25707.0,1.035,57243.0,67423.75,7.13053109746383,0.0,24938.0,0.39807058021957603,5,4
71694.0,56.33,33.0,25356.0,0.92,64579.0,67428.125,7.350613390062048,0.0,25707.0,0.3541300527240773,6,4
73296.0,57.94,1248.0,24815.0,1.456,71694.0,67393.875,7.706347080562961,33.0,25356.0,0.355585570836062,7,4
72645.0,54.91,4448.0,24489.0,2.575,73296.0,67281.75,7.875787147226617,1248.0,24815.0,0.3983343657512561,8,4
72830.0,51.35,7644.0,24950.0,3.693,72645.0,67138.875,7.87030725142915,4448.0,24489.0,0.44753535630921326,9,4
72684.0,50.66,10003.0,25651.0,4.658,72830.0,66959.16666666667,7.994464751731705,7644.0,24950.0,0.49053436794892963,10,4
72526.0,44.59,10472.0,27034.0,5.348,72684.0,66793.625,7.998650146536015,10003.0,25651.0,0.5171386813004991,11,4
71276.0,39.51,9546.0,27715.0,5.705,72526.0,66630.04166666667,8.035215381798931,10472.0,27034.0,0.5227706380829452,12,4
69643.0,38.77,7258.0,27610.0,5.631,71276.0,66463.875,8.072141931503248,9546.0,27715.0,0.5006676909380698,13,4
68991.0,42.31,3941.0,27261.0,5.02,69643.0,66338.45833333333,8.067681454915355,7258.0,27610.0,0.4522618892319288,14,4
68086.0,43.98,967.0,27239.0,3.975,68991.0,66215.16666666667,8.063241236571336,3941.0,27261.0,0.4142701877037864,15,4
70644.0,49.61,19.0,28819.0,3.149,68086.0,66104.33333333333,7.9943047549181445,967.0,27239.0,0.4082158428175075,16,4
71934.0,50.66,0.0,30875.0,2.846,70644.0,65952.79166666667,7.962749950574642,19.0,28819.0,0.4292128895932382,17,4
69911.0,46.04,0.0,32258.0,2.684,71934.0,65810.20833333333,7.967023156174998,0.0,30875.0,0.4614152279326572,18,4
66312.0,35.88,0.0,33483.0,2.603,69911.0,65689.45833333333,8.07826524595922,0.0,32258.0,0.5049312341657618,19,4
62647.0,33.96,0.0,34207.0,2.581,66312.0,65571.91666666667,8.274174025068385,0.0,33483.0,0.5460277427490542,20,4
61179.0,27.56,0.0,33263.0,2.565,62647.0,65478.416666666664,8.791016402218425,0.0,34207.0,0.5436996354958401,21,4
57996.0,24.47,0.0,33495.0,2.511,61179.0,65413.208333333336,9.353032020207689,0.0,33263.0,0.5775398303331264,22,4
54358.0,0.02,0.0,33258.0,2.375,57996.0,65307.791666666664,12.543309486030239,0.0,33495.0,0.611832664925126,23,4
52472.0,0.08,0.0,33443.0,2.224,54358.0,65212.125,14.94564392331851,0.0,33258.0,0.6373494435127306,0,5
51128.0,-4.09,0.0,33743.0,2.141,52472.0,65100.208333333336,17.3048464718143,0.0,33443.0,0.6599710530433422,1,5
50905.0,-4.0,0.0,33961.0,2.186,51128.0,64978.541666666664,19.232089197259,0.0,33743.0,0.6671446812690306,2,5
51063.0,0.06,0.0,33713.0,2.235,50905.0,64835.083333333336,20.575506896744844,0.0,33961.0,0.6602236453009028,3,5
50981.0,0.09,0.0,34108.0,2.524,51063.0,64574.166666666664,21.699151506153,0.0,33713.0,0.6690335615229203,4,5
51807.0,0.05,0.0,35625.0,2.905,50981.0,64042.0,22.498272767842856,0.0,34108.0,0.6876483872835717,5,5
54572.0,6.37,28.0,35900.0,3.273,51807.0,63328.583333333336,22.35038940425354,0.0,35625.0,0.6583595983288133,6,5
58258.0,12.08,1121.0,36467.0,3.828,54572.0,62702.0,21.700130968683187,28.0,35900.0,0.645198942634488,7,5
61026.0,11.18,4299.0,36745.0,4.769,58258.0,62217.875,21.070277123942724,1121.0,36467.0,0.6725657916297971,8,5
62591.0,10.64,8319.0,37721.0,5.768,61026.0,61791.25,20.49164318886472,4299.0,36745.0,0.735569011519228,9,5
64452.0,4.12,10680.0,38167.0,6.584,62591.0,61448.25,19.991182168465965,8319.0,37721.0,0.7578818345435363,10,5
63589.0,0.05,10653.0,38587.0,7.125,64452.0,61075.875,19.81275273692509,10680.0,38167.0,0.7743477645504726,11,5
61709.0,-0.1,9585.0,38496.0,7.339,63589.0,60677.25,19.728094065850765,10653.0,38587.0,0.7791570111328979,12,5
60299.0,-2.05,7488.0,38246.0,7.216,61709.0,60287.916666666664,19.6105682420323,9585.0,38496.0,0.7584537056999286,13,5
59451.0,0.09,4029.0,37582.0,6.751,60299.0,59890.416666666664,19.052943394467928,7488.0,38246.0,0.6999209432978419,14,5
58677.0,9.64,1110.0,36682.0,5.931,59451.0,59498.375,17.999002745121395,4029.0,37582.0,0.6440683743204322,15,5
61396.0,26.97,34.0,36621.0,5.038,58677.0,59113.041666666664,16.531208381226286,1110.0,36682.0,0.5970258648771907,16,5
63965.0,36.17,0.0,36362.0,4.543,61396.0,58781.0,15.277778406677028,34.0,36621.0,0.5684671304619714,17,5
61520.0,25.97,0.0,35751.0,4.134,63965.0,58431.375,13.779037895518556,0.0,36362.0,0.581128088426528,18,5
58306.0,16.96,0.0,34452.0,3.786,61520.0,58097.791666666664,12.776602929870934,0.0,35751.0,0.5908825849826776,19,5
55503.0,0.09,0.0,32809.0,3.507,58306.0,57800.125,11.832917210485196,0.0,34452.0,0.5911212006558204,20,5
54617.0,12.91,0.0,30369.0,3.269,55503.0,57526.708333333336,11.162252699439277,0.0,32809.0,0.5560356665507077,21,5
51277.0,0.09,0.0,28254.0,3.075,54617.0,57246.75,10.6804424998596,0.0,30369.0,0.5510072742165103,22,5
46989.0,22.88,0.0,26605.0,2.958,51277.0,56939.708333333336,11.061320181909537,0.0,28254.0,0.5661963438251506,23,5
44686.0,16.16,0.0,24674.0,2.882,46989.0,56615.291666666664,11.062873861694436,0.0,26605.0,0.5521639887212997,0,6
44479.0,16.02,0.0,24308.0,2.785,44686.0,56338.25,10.832510515020143,0.0,24674.0,0.546505092290744,1,6
44351.0,12.45,0.0,24508.0,2.735,44479.0,56065.166666666664,10.470859693331846,0.0,24308.0,0.552591824310613,2,6
44352.0,10.19,0.0,24416.0,2.775,44351.0,55785.541666666664,10.256680926266457,0.0,24508.0,0.5505050505050505,3,6
43852.0,14.51,0.0,24932.0,2.921,44352.0,55488.5,10.048182905888707,0.0,24416.0,0.5685487549028551,4,6
43460.0,7.01,0.0,26312.0,3.3,43852.0,55140.708333333336,9.81689212605199,0.0,24932.0,0.6054302807179015,5,6
45454.0,10.98,38.0,27104.0,3.722,43460.0,54760.791666666664,9.761862042844431,0.0,26312.0,0.5971311655739869,6,6
48906.0,20.62,847.0,28129.0,4.164,45454.0,54371.125,9.939522768340895,38.0,27104.0,0.5924835398519609,7,6
52183.0,32.95,2182.0,28833.0,4.716,48906.0,54002.666666666664,10.832360000870219,847.0,28129.0,0.5943506505950213,8,6
54658.0,36.75,3394.0,29912.0,5.222,52183.0,53672.125,11.875152165312302,2182.0,28833.0,0.609352702257675,9,6
57441.0,38.68,4658.0,30564.0,5.655,54658.0,53380.0,12.71480769030715,3394.0,29912.0,0.6131857035915113,10,6
57958.0,32.5,4851.0,31215.0,6.1,57441.0,53145.375,12.753516366484503,4658.0,30564.0,0.6222782014562269,11,6
55627.0,34.0,4230.0,31119.0,6.363,57958.0,52891.958333333336,12.71135413372962,4851.0,31215.0,0.6354647922771316,12,6
54489.0,31.2,3215.0,30932.0,6.314,55627.0,52649.875,12.23143170516073,4230.0,31119.0,0.6266769439703427,13,6
53851.0,27.99,1514.0,31106.0,6.095,54489.0,52416.541666666664,11.6264666131132,3215.0,30932.0,0.6057454829065384,14,6
53980.0,32.61,400.0,32248.0,5.585,53851.0,52220.833333333336,11.63299664186331,1514.0,31106.0,0.6048165987402742,15,6
57067.0,39.41,14.0,32885.0,5.003,53980.0,52040.458333333336,12.15162716485576,400.0,32248.0,0.5764978008306026,16,6
59985.0,49.19,0.0,32929.0,4.593,57067.0,51874.625,13.065848835691392,14.0,32885.0,0.5489539051429524,17,6
59255.0,49.48,0.0,32592.0,4.187,59985.0,51780.25,14.165440793083512,0.0,32929.0,0.5500295333727112,18,6
56654.0,43.1,0.0,32163.0,3.702,59255.0,51711.416666666664,14.632513374159682,0.0,32592.0,0.5677092526564762,19,6
55248.0,28.99,0.0,32729.0,3.253,56654.0,51700.791666666664,13.681107987327001,0.0,32163.0,0.5924015348971908,20,6
55384.0,34.37,0.0,33041.0,2.903,55248.0,51732.75,13.497902567877583,0.0,32729.0,0.5965802397804421,21,6
52625.0,30.58,0.0,33247.0,2.696,55384.0,51788.916666666664,12.25684473074755,0.0,33041.0,0.631771971496437,22,6
50600.0,-0.01,0.0,33190.0,2.589,52625.0,51939.375,13.502000811206795,0.0,33247.0,0.6559288537549407,23,6
49031.0,-1.22,0.0,33102.0,2.494,50600.0,52120.416666666664,14.538965628888585,0.0,33190.0,0.6751239012053599,0,0
48550.0,-0.04,0.0,33052.0,2.344,49031.0,52290.041666666664,15.380230764510607,0.0,33102.0,0.6807826982492275,1,0
49381.0,-3.54,0.0,32832.0,2.153,48550.0,52499.625,16.297194543848153,0.0,33052.0,0.6648711042708734,2,0
51035.0,-3.95,0.0,32404.0,2.034,49381.0,52778.083333333336,17.092530447581012,0.0,32832.0,0.6349368080728911,3,0
55111.0,5.65,0.0,31891.0,1.954,51035.0,53247.208333333336,17.408704448629862,0.0,32404.0,0.5786685053800512,4,0
63336.0,39.91,0.0,32251.0,1.842,55111.0,54075.375,17.303244480884242,0.0,31891.0,0.5092048755841859,5,0
70568.0,49.04,25.0,31891.0,1.685,63336.0,55121.791666666664,17.66217474340854,0.0,32251.0,0.4522729849223444,6,0
73339.0,49.41,654.0,31232.0,1.853,70568.0,56139.833333333336,18.179359408805453,25.0,31891.0,0.43477549462087023,7,0
74128.0,44.99,2531.0,30601.0,2.456,73339.0,57054.208333333336,18.47948356589948,654.0,31232.0,0.44695661558385497,8,0
75062.0,39.94,4581.0,31153.0,3.249,74128.0,57904.375,18.551144579713164,2531.0,30601.0,0.4760597905731262,9,0
76871.0,38.73,5969.0,31832.0,3.996,75062.0,58713.958333333336,18.55229986426624,4581.0,31153.0,0.4917459119824121,10,0
76255.0,36.59,7008.0,31673.0,4.539,76871.0,59476.333333333336,18.606020589420584,5969.0,31832.0,0.5072585404235788,11,0
75136.0,38.54,7212.0,31634.0,4.859,76255.0,60289.208333333336,18.68180460203016,7008.0,31673.0,0.5170091567291312,12,0
73924.0,38.66,6330.0,31338.0,4.911,75136.0,61099.0,18.77822426433789,7212.0,31634.0,0.5095503490070884,13,0
72699.0,38.86,4289.0,30252.0,4.57,73924.0,61884.333333333336,18.8706409833693,6330.0,31338.0,0.4751234542428369,14,0
71148.0,38.61,1424.0,28194.0,3.624,72699.0,62599.666666666664,18.946721749058867,4289.0,30252.0,0.41628717602743576,15,0
72834.0,48.11,74.0,28229.0,2.31,71148.0,63256.625,19.2115625236855,1424.0,28194.0,0.3885959853914381,16,0
74859.0,48.51,0.0,27909.0,1.624,72834.0,63876.375,19.183408360888524,74.0,28229.0,0.3728209032982006,17,0
73939.0,48.73,0.0,26857.0,1.094,74859.0,64488.208333333336,19.151823086491266,0.0,27909.0,0.3632318532844642,18,0
69331.0,47.96,0.0,25022.0,0.565,73939.0,65016.416666666664,19.31557625937968,0.0,26857.0,0.3609063766569067,19,0
66347.0,41.27,0.0,23774.0,0.015,69331.0,65478.875,19.429904394583005,0.0,25022.0,0.35832818364055646,20,0
63255.0,45.19,0.0,22596.0,-0.362,66347.0,65806.83333333333,19.630243894622033,0.0,23774.0,0.3572207730614181,21,0
58620.0,37.34,0.0,22779.0,-0.556,63255.0,66056.625,19.66212182808954,0.0,22596.0,0.3885875127942682,22,0
55725.0,37.29,0.0,23223.0,-0.511,58620.0,66270.16666666667,18.46193426124932,0.0,22779.0,0.416742934051144,23,0
54201.0,32.8,0.0,23465.0,-0.421,55725.0,66485.58333333333,16.919930790964774,0.0,23223.0,0.43292559177874945,0,1
52467.0,29.71,0.0,23022.0,-0.328,54201.0,66648.79166666667,15.253380327424654,0.0,23465.0,0.4387900966321688,1,1
52875.0,31.0,0.0,22797.0,-0.253,52467.0,66794.375,12.769985012135503,0.0,23022.0,0.43114893617021277,2,1
54068.0,36.08,0.0,22174.0,-0.215,52875.0,66920.75,9.227026779435754,0.0,22797.0,0.41011319079677444,3,1
57045.0,40.02,0.0,20301.0,-0.296,54068.0,67001.33333333333,5.815839301027802,0.0,22174.0,0.35587693925848013,4,1
64270.0,46.44,0.0,19198.0,-0.45,57045.0,67040.25,5.927943590943511,0.0,20301.0,0.2987085732067839,5,1
70247.0,55.19,40.0,18500.0,-0.534,64270.0,67026.875,6.404694821838605,0.0,19198.0,0.2639258616026307,6,1
72319.0,54.91,936.0,16332.0,0.075,70247.0,66984.375,6.795861898927302,40.0,18500.0,0.2387754255451541,7,1
72243.0,57.33,3213.0,14518.0,1.155,72319.0,66905.83333333333,7.503144256370121,936.0,16332.0,0.24543554392813144,8,1
72945.0,55.66,6016.0,13599.0,2.227,72243.0,66817.625,7.986780642802648,3213.0,14518.0,0.268901226951813,9,1
74944.0,50.93,7685.0,13284.0,3.044,72945.0,66737.33333333333,8.113865737745455,6016.0,13599.0,0.2797955807002562,10,1
74677.0,50.02,8232.0,12982.0,3.652,74944.0,66671.58333333333,8.10448989892351,7685.0,13284.0,0.2840767572344899,11,1
73272.0,49.59,7712.0,12112.0,4.081,74677.0,66593.91666666667,8.111588049723641,8232.0,12982.0,0.2705535538814281,12,1
71609.0,49.98,6539.0,10625.0,4.31,73272.0,66497.45833333333,8.106049527932115,7712.0,12112.0,0.2396905416916868,13,1
70309.0,50.17,4454.0,9542.0,4.154,71609.0,66397.875,8.083712377188718,6539.0,10625.0,0.19906413119230823,14,1
69408.0,52.84,1647.0,8509.0,2.923,70309.0,66325.375,8.107419743131372,4454.0,9542.0,0.14632319041032735,15,1
70442.0,56.92,120.0,8861.0,0.999,69408.0,66225.70833333333,8.414387092649063,1647.0,8509.0,0.1274949603929474,16,1
72675.0,60.47,0.0,11043.0,0.461,70442.0,66134.70833333333,8.90454435358366,120.0,8861.0,0.15195046439628482,17,1
71134.0,51.27,0.0,14246.0,0.219,72675.0,66017.83333333333,8.946246844834242,0.0,11043.0,0.20026991312171394,18,1
67756.0,45.96,0.0,16482.0,0.039,71134.0,65952.20833333333,8.943144042356128,0.0,14246.0,0.24325520987071256,19,1
64220.0,41.6,0.0,17876.0,-0.117,67756.0,65863.58333333333,8.934844092052552,0.0,16482.0,0.27835565244472127,20,1
61933.0,43.96,0.0,18183.0,-0.19,64220.0,65808.5,8.94688027564233,0.0,17876.0,0.29359146174091355,21,1
58658.0,41.51,0.0,18810.0,-0.281,61933.0,65810.08333333333,8.799281086823996,0.0,18183.0,0.3206723720549627,22,1
55433.0,34.14,0.0,18487.0,-0.361,58658.0,65797.91666666667,8.968166366154541,0.0,18810.0,0.3335017047607021,23,1
53793.0,37.21,0.0,18448.0,-0.406,55433.0,65780.91666666667,8.714628371017229,0.0,18487.0,0.34294424925176137,0,2
53285.0,36.29,0.0,19330.0,-0.402,53793.0,65815.0,8.244830253304654,0.0,18448.0,0.36276625692033404,1,2
53749.0,33.31,0.0,19656.0,-0.357,53285.0,65851.41666666667,8.060594252916804,0.0,19330.0,0.3656998269735251,2,2
54609.0,37.58,0.0,19229.0,-0.328,53749.0,65873.95833333333,7.976335606665215,0.0,19656.0,0.35212144518302846,3,2
57444.0,35.34,0.0,19222.0,-0.341,54609.0,65890.58333333333,8.213705363422289,0.0,19229.0,0.33462154446069214,4,2
65840.0,45.84,0.0,19156.0,-0.393,57444.0,65956.0,8.216478626181862,0.0,19222.0,0.290947752126367,5,2
71768.0,52.46,89.0,18490.0,-0.314,65840.0,66019.375,8.116466075699558,0.0,19156.0,0.2588758220934121,6,2
73141.0,49.99,1914.0,17547.0,0.791,71768.0,66053.625,7.965752225276891,89.0,18490.0,0.2660751151884716,7,2
73117.0,47.33,5713.0,16625.0,2.09,73141.0,66090.04166666667,7.639425188465187,1914.0,17547.0,0.30551034643106256,8,2
74053.0,46.96,9586.0,16130.0,3.526,73117.0,66136.20833333333,7.376134535677722,5713.0,16625.0,0.34726479683469946,9,2
73980.0,46.66,11969.0,15014.0,4.666,74053.0,66096.04166666667,7.300718249359698,9586.0,16130.0,0.36473371181400377,10,2
72511.0,46.14,12747.0,14497.0,5.432,73980.0,66005.79166666667,7.244215483475533,11969.0,15014.0,0.37572230420212105,11,2
71323.0,46.15,11954.0,13633.0,5.907,72511.0,65924.58333333333,7.194944481159589,12747.0,14497.0,0.3587482298837682,12,2
70245.0,46.3,9717.0,12513.0,6.026,71323.0,65867.75,7.13248152844686,11954.0,13633.0,0.3164638052530429,13,2
69994.0,46.82,6056.0,12034.0,5.642,70245.0,65854.625,7.064809594140658,9717.0,12513.0,0.25845072434780125,14,2
69048.0,49.71,2163.0,11370.0,4.412,69994.0,65839.625,6.944097065708671,6056.0,12034.0,0.19599409106708376,15,2
70904.0,53.94,189.0,11071.0,3.235,69048.0,65858.875,6.745428242441389,2163.0,11370.0,0.1588062732709015,16,2
73779.0,56.55,0.0,11879.0,2.768,70904.0,65904.875,6.389394008598508,189.0,11071.0,0.16100787486954282,17,2
72642.0,54.34,0.0,12283.0,2.468,73779.0,65967.70833333333,6.555037544526946,0.0,11879.0,0.16908950744748216,18,2
68765.0,50.13,0.0,12070.0,2.232,72642.0,66009.75,6.640800709100051,0.0,12283.0,0.17552533992583436,19,2
65411.0,46.42,0.0,11277.0,2.03,68765.0,66059.375,6.6059569077219376,0.0,12070.0,0.17240219534940607,20,2
62570.0,46.43,0.0,10945.0,1.744,65411.0,66085.91666666667,6.604849324660001,0.0,11277.0,0.17492408502477225,21,2
58145.0,43.16,0.0,10128.0,1.412,62570.0,66064.54166666667,6.572031428824849,0.0,10945.0,0.17418522658870067,22,2
54601.0,40.74,0.0,9352.0,1.1,58145.0,66029.875,6.209178806354943,0.0,10128.0,0.1712789143055988,23,2
52508.0,39.15,0.0,8716.0,0.805,54601.0,65976.33333333333,6.106187109359219,0.0,9352.0,0.16599375333282548,0,3
51790.0,38.64,0.0,7451.0,0.577,52508.0,65914.04166666667,5.965291989039983,0.0,8716.0,0.14386947287121066,1,3
51851.0,39.0,0.0,6494.0,0.446,51790.0,65834.95833333333,5.543963357577007,0.0,7451.0,0.12524348614298664,2,3
53196.0,38.47,0.0,5962.0,0.357,51851.0,65776.08333333333,5.487363596404196,0.0,6494.0,0.11207609594706369,3,3
57157.0,43.04,0.0,5834.0,0.252,53196.0,65764.125,5.036816609524534,0.0,5962.0,0.10206973773990938,4,3
65177.0,53.17,0.0,5878.0,0.145,57157.0,65736.5,5.218317444975211,0.0,5834.0,0.09018518802645105,5,3
70705.0,60.73,120.0,5198.0,0.103,65177.0,65692.20833333333,5.847714513914165,0.0,5878.0,0.07521391697899724,6,3
72101.0,63.67,2386.0,4799.0,1.251,70705.0,65648.875,6.741848526775199,120.0,5198.0,0.0996518772277777,7,3
